462,26,39,6
463,26,39,7
464,26,39,8
465,26,39,9
466,26,39,10
467,26,39,11
468,26,40,12
469,26,40,1
470,26,40,2
471,26,40,3
472,26,40,4
473,26,40,5
474,26,40,6
475,26,40,7
476,26,40,8
477,26,40,9
478,26,40,10
479,26,40,11
480,26,41,12
481,26,41,1
482,26,41,2
483,26,41,3
484,26,41,4
485,26,41,5
486,26,41,6
487,26,41,7
488,26,41,8
489,26,41,9
490,26,41,10
491,26,41,11
492,26,42,12
493,26,42,1
494,26,42,2
495,26,42,3
496,26,42,4
497,26,42,5
498,26,42,6
499,26,42,7
500,26,42,8
501,26,42,9
502,26,42,10
503,26,42,11
504,26,43,12
505,26,43,1
506,26,43,2
507,26,43,3
508,26,43,4
509,26,43,5
510,26,43,6
511,26,43,7
512,26,43,8
513,26,43,9
514,26,43,10
515,26,43,11
516,26,44,12
517,26,44,1
518,26,44,2
519,26,44,3
520,26,44,4
521,26,44,5
522,26,44,6
523,26,44,7
524,26,44,8
525,26,44,9
526,26,44,10
527,26,44,11
528,26,45,12
529,26,45,1
530,26,45,2
531,26,45,3
532,26,45,4
533,26,45,5
534,26,45,6
535,26,45,7
536,26,45,8
537,26,45,9
538,26,45,10
539,26,45,11
540,26,46,12
541,26,46,1
542,26,46,2
543,26,46,3
544,26,46,4
545,26,46,5
546,26,46,6
547,26,46,7
548,26,46,8
549,26,46,9
550,26,46,10
551,26,46,11
552,26,47,12
553,26,47,1
554,26,47,2
555,26,47,3
556,26,47,4
557,26,47,5
558,26,47,6
559,26,47,7
560,26,47,8
561,26,47,9
562,26,47,10
563,26,47,11
564,26,48,12
565,26,48,1
566,26,48,2
567,26,48,3
568,26,48,4
569,26,48,5
570,26,48,6
571,26,48,7
572,26,48,8
573,26,48,9
574,26,48,10
575,26,48,11
576,26,49,12
577,26,49,1
578,26,49,2
579,26,49,3
580,26,49,4
581,26,49,5
582,26,49,6
583,26,49,7
584,26,49,8
585,26,49,9
586,26,49,10
587,26,49,11
588,26,50,12
589,26,50,1
590,26,50,2
591,26,50,3
592,26,50,4
593,26,50,5
594,26,50,6
595,26,50,7
596,26,50,8
597,26,50,9
598,26,50,10
599,26,50,11
600,26,51,12
601,26,51,1
602,26,51,2
603,26,51,3
604,26,51,4
605,26,51,5
606,26,51,6
607,26,51,7
608,26,51,8
609,26,51,9
610,26,51,10
611,26,51,11
612,26,52,12
613,26,52,1
614,26,52,2
615,26,52,3
616,26,52,4
617,26,52,5
618,26,52,6
619,26,52,7
620,26,52,8
621,26,52,9
622,26,52,10
623,26,52,11
624,26,53,12
625,26,53,1
626,26,53,2
627,26,53,3
628,26,53,4
629,26,53,5
630,26,53,6
631,26,53,7
632,26,53,8
633,26,53,9
634,26,53,10
635,26,53,11
636,26,54,12
637,26,54,1
638,26,54,2
639,26,54,3
640,26,54,4
641,26,54,5
642,26,54,6
643,26,54,7
644,26,54,8
645,26,54,9
646,26,54,10
647,26,54,11
648,26,55,12
649,26,55,1
650,26,55,2
651,26,55,3
652,26,55,4
653,26,55,5
654,26,55,6
655,26,55,7
656,26,55,8
657,26,55,9
658,26,55,10
659,26,55,11
660,26,56,12
661,26,56,1
662,26,56,2
663,26,56,3
664,26,56,4
665,26,56,5
666,26,56,6
667,26,56,7
668,26,56,8
669,26,56,9
670,26,56,10
671,26,56,11
672,26,57,12
673,26,57,1
674,26,57,2
675,26,57,3
676,26,57,4
677,26,57,5
678,26,57,6
679,26,57,7
680,26,57,8
681,26,57,9
682,26,57,10
683,26,57,11
684,26,58,12
685,26,58,1
686,26,58,2
687,26,58,3
688,26,58,4
689,26,58,5
690,26,58,6
691,26,58,7
692,26,58,8
693,26,58,9
694,26,58,10
695,26,58,11
696,26,59,12
697,26,59,1
698,26,59,2
699,26,59,3
700,26,59,4
701,26,59,5
702,26,59,6
703,26,59,7
704,26,59,8
705,26,59,9
706,26,59,10
707,26,59,11
708,26,60,12
709,26,60,1
710,26,60,2
711,26,60,3
712,26,60,4
713,26,60,5
714,26,60,6
715,26,60,7
716,26,60,8
717,26,60,9
718,26,60,10
719,26,60,11
720,26,61,12
721,26,61,1
722,26,61,2
723,26,61,3
724,26,61,4
725,26,61,5
726,26,61,6
727,26,61,7
728,26,61,8
729,26,61,9
730,26,61,10
731,26,61,11
732,26,62,12
733,26,62,1
734,26,62,2
735,26,62,3
736,26,62,4
737,26,62,5
738,26,62,6
739,26,62,7
740,26,62,8
741,26,62,9
742,26,62,10
743,26,62,11
744,26,63,12
745,26,63,1
746,26,63,2
747,26,63,3
748,26,63,4
749,26,63,5
750,26,63,6
751,26,63,7
752,26,63,8
753,26,63,9
754,26,63,10
755,26,63,11
756,26,64,12
757,26,64,1
758,26,64,2
759,26,64,3
760,26,64,4
761,26,64,5
762,26,64,6
763,26,64,7
764,26,64,8
765,26,64,9
766,26,64,10
767,26,64,11
768,26,65,12
769,26,65,1
770,26,65,2
771,26,65,3
772,26,65,4
773,26,65,5
774,26,65,6
775,26,65,7
776,26,65,8
777,26,65,9
778,26,65,10
779,26,65,11
780,26,66,12
781,26,66,1
782,26,66,2
783,26,66,3
784,26,66,4
785,26,66,5
786,26,66,6
787,26,66,7
788,26,66,8
789,26,66,9
790,26,66,10
791,26,66,11
792,26,67,12
793,26,67,1
794,26,67,2
795,26,67,3
796,26,67,4
797,26,67,5
798,26,67,6
799,26,67,7
800,26,67,8
801,26,67,9
802,26,67,10
803,26,67,11
804,26,68,12
805,26,68,1
806,26,68,2
807,26,68,3
808,26,68,4
809,26,68,5
810,26,68,6
811,26,68,7
812,26,68,8
813,26,68,9
814,26,68,10
815,26,68,11
816,26,69,12
817,26,69,1
818,26,69,2
819,26,69,3
820,26,69,4
821,26,69,5
822,26,69,6
823,26,69,7
824,26,69,8
825,26,69,9
826,26,69,10
827,26,69,11
828,26,70,12
829,26,70,1
830,26,70,2
831,26,70,3
832,26,70,4
833,26,70,5
834,26,70,6
835,26,70,7
836,26,70,8
837,26,70,9
838,26,70,10
839,26,70,11
840,26,71,12
841,26,71,1
842,26,71,2
843,26,71,3
844,26,71,4
845,26,71,5
846,26,71,6
847,26,71,7
848,26,71,8
849,26,71,9
850,26,71,10
851,26,71,11
852,26,72,12
853,26,72,1
854,26,72,2
855,26,72,3
856,26,72,4
857,26,72,5
858,26,72,6
859,26,72,7
860,26,72,8
861,26,72,9
862,26,72,10
863,26,72,11
864,26,73,12
865,26,73,1
866,26,73,2
867,26,73,3
868,26,73,4
869,26,73,5
870,26,73,6
871,26,73,7
872,26,73,8
873,26,73,9
874,26,73,10
875,26,73,11
876,26,74,12
877,26,74,1
878,26,74,2
879,26,74,3
880,26,74,4
881,26,74,5
882,26,74,6
883,26,74,7
884,26,74,8
885,26,74,9
886,26,74,10
887,26,74,11
888,26,75,12
889,26,75,1
890,26,75,2
891,26,75,3
892,26,75,4
893,26,75,5
894,26,75,6
895,26,75,7
896,26,75,8
897,26,75,9
898,26,75,10
899,26,75,11
900,26,76,12
901,26,76,1
902,26,76,2
903,26,76,3
904,26,76,4
905,26,76,5
906,26,76,6
907,26,76,7
908,26,76,8
909,26,76,9
910,26,76,10
911,26,76,11
912,26,77,12
913,26,77,1
914,26,77,2
915,26,77,3
916,26,77,4
917,26,77,5
918,26,77,6
919,26,77,7
920,26,77,8
921,26,77,9
922,26,77,10
923,26,77,11
924,26,78,12
925,26,78,1
926,26,78,2
927,26,78,3
928,26,78,4
929,26,78,5
930,26,78,6
931,26,78,7
932,26,78,8
933,26,78,9
934,26,78,10
935,26,78,11
936,26,79,12
937,26,79,1
938,26,79,2
939,26,79,3
940,26,79,4
941,26,79,5
942,26,79,6
943,26,79,7
944,26,79,8
945,26,79,9
946,26,79,10
947,26,79,11
948,26,80,12
949,26,80,1
950,26,80,2
951,26,80,3
952,26,80,4
953,26,80,5
954,26,80,6
955,26,80,7
956,26,80,8
957,26,80,9
958,26,80,10
959,26,80,11
960,26,81,12
961,26,81,1
962,26,81,2
963,26,81,3
964,26,81,4
965,26,81,5
966,26,81,6
967,26,81,7
968,26,81,8
969,26,81,9
970,26,81,10
971,26,81,11
972,26,82,12
973,26,82,1
974,26,82,2
975,26,82,3
976,26,82,4
977,26,82,5
978,26,82,6
979,26,82,7
980,26,82,8
981,26,82,9
982,26,82,10
983,26,82,11
984,26,83,12
985,26,83,1
986,26,83,2
987,26,83,3
988,26,83,4
989,26,83,5
990,26,83,6
991,26,83,7
992,26,83,8
993,26,83,9
994,26,83,10
995,26,83,11
996,26,84,12
997,26,84,1
998,26,84,2
999,26,84,3
1000,26,84,4
1001,26,84,5
1002,26,84,6
1003,26,84,7
1004,26,84,8
1005,26,84,9
1006,26,84,10
1007,26,84,11
1008,26,85,12
1009,26,85,1
1010,26,85,2
1011,26,85,3
1012,26,85,4
1013,26,85,5
1014,26,85,6
1015,26,85,7
1016,26,85,8
1017,26,85,9
1018,26,85,10
1019,26,85,11
1020,26,86,12
1021,26,86,1
1022,26,86,2
1023,26,86,3
1024,26,86,4
1025,26,86,5
1026,26,86,6
1027,26,86,7
1028,26,86,8
1029,26,86,9
1030,26,86,10
1031,26,86,11
1032,26,87,12
1033,26,87,1
1034,26,87,2
1035,26,87,3
1036,26,87,4
1037,26,87,5
1038,26,87,6
1039,26,87,7
1040,26,87,8
1041,26,87,9
1042,26,87,10
1043,26,87,11
1044,26,88,12
1045,26,88,1
1046,26,88,2
1047,26,88,3
1048,26,88,4
1049,26,88,5
1050,26,88,6
1051,26,88,7
1052,26,88,8
1053,26,88,9
1054,26,88,10
1055,26,88,11
1056,26,89,12
1057,26,89,1
1058,26,89,2
1059,26,89,3
1060,26,89,4
1061,26,89,5
1062,26,89,6
1063,26,89,7
1064,26,89,8
1065,26,89,9
1066,26,89,10
1067,26,89,11
1068,26,90,12
1069,26,90,1
1070,26,90,2
1071,26,90,3
1072,26,90,4
1073,26,90,5
1074,26,90,6
1075,26,90,7
1076,26,90,8
1077,26,90,9
1078,26,90,10
1079,26,90,11
1080,26,91,12
1081,26,91,1
1082,26,91,2
1083,26,91,3
1084,26,91,4
1085,26,91,5
1086,26,91,6
1087,26,91,7
1088,26,91,8
1089,26,91,9
1090,26,91,10
1091,26,91,11
1092,26,92,12
1093,26,92,1
1094,26,92,2
1095,26,92,3
1096,26,92,4
1097,26,92,5
1098,26,92,6
1099,26,92,7
1100,26,92,8
1101,26,92,9
1102,26,92,10
1103,26,92,11
1104,26,93,12
1105,26,93,1
1106,26,93,2
1107,26,93,3
1108,26,93,4
1109,26,93,5
1110,26,93,6
1111,26,93,7
1112,26,93,8
1113,26,93,9
1114,26,93,10
1115,26,93,11
1116,26,94,12
1117,26,94,1
1118,26,94,2
1119,26,94,3
1120,26,94,4
1121,26,94,5
1122,26,94,6
1123,26,94,7
1124,26,94,8
1125,26,94,9
1126,26,94,10
1127,26,94,11
1128,26,95,12
1129,26,95,1
1130,26,95,2
1131,26,95,3
1132,26,95,4
1133,26,95,5
1134,26,95,6
1135,26,95,7
1136,26,95,8
1137,26,95,9
1138,26,95,10
1139,26,95,11
1140,26,96,12
1141,26,96,1
1142,26,96,2
1143,26,96,3
1144,26,96,4
1145,26,96,5
1146,26,96,6
1147,26,96,7
1148,26,96,8
1149,26,96,9
1150,26,96,10
1151,26,96,11
1152,26,97,12
1153,26,97,1
1154,26,97,2
1155,26,97,3
1156,26,97,4
1157,26,97,5
1158,26,97,6
1159,26,97,7
1160,26,97,8
1161,26,97,9
1162,26,97,10
1163,26,97,11
1164,26,98,12
1165,26,98,1
1166,26,98,2
1167,26,98,3
1168,26,98,4
1169,26,98,5
1170,26,98,6
1171,26,98,7
1172,26,98,8
1173,26,98,9
1174,26,98,10
1175,26,98,11
1176,26,99,12
1177,26,99,1
1178,26,99,2
1179,26,99,3
1180,26,99,4
1181,26,99,5
1182,26,99,6
1183,26,99,7
1184,26,99,8
1185,26,99,9
1186,26,99,10
1187,26,99,11
1188,26,100,12
1189,26,100,1
1190,26,100,2
1191,26,100,3
1192,26,100,4
1193,26,100,5
1194,26,100,6
1195,26,100,7
1196,26,100,8
1197,26,100,9
1198,26,100,10
1199,26,100,11
1200,26,101,12
1201,26,101,1
1202,26,101,2
1203,26,101,3
1204,26,101,4
1205,26,101,5
1206,26,101,6
1207,26,101,7
1208,26,101,8
1209,26,101,9
1210,26,101,10
1211,26,101,11
1212,26,102,12
1213,26,102,1
1214,26,102,2
1215,26,102,3
1216,26,102,4
1217,26,102,5
1218,26,102,6
1219,26,102,7
1220,26,102,8
1221,26,102,9
1222,26,102,10
1223,26,102,11
1224,26,103,12
1225,26,103,1
1226,26,103,2
1227,26,103,3
1228,26,103,4
1229,26,103,5
1230,26,103,6
1231,26,103,7
1232,26,103,8
1233,26,103,9
1234,26,103,10
1235,26,103,11
1236,26,104,12
1237,26,104,1
1238,26,104,2
1239,26,104,3
1240,26,104,4
1241,26,104,5
1242,26,104,6
1243,26,104,7
1244,26,104,8
1245,26,104,9
1246,26,104,10
1247,26,104,11
1248,26,105,12
1249,26,105,1
1250,26,105,2
1251,26,105,3
1252,26,105,4
1253,26,105,5
1254,26,105,6
1255,26,105,7
1256,26,105,8
1257,26,105,9
1258,26,105,10
1259,26,105,11
1260,26,106,12
1261,26,106,1
1262,26,106,2
1263,26,106,3
1264,26,106,4
1265,26,106,5
1266,26,106,6
1267,26,106,7
1268,26,106,8
1269,26,106,9
1270,26,106,10
1271,26,106,11
1272,26,107,12
1273,26,107,1
1274,26,107,2
1275,26,107,3
1276,26,107,4
1277,26,107,5
1278,26,107,6
1279,26,107,7
1280,26,107,8
1281,26,107,9
1282,26,107,10
1283,26,107,11
1284,26,108,12
1285,26,108,1
1286,26,108,2
1287,26,108,3
1288,26,108,4
1289,26,108,5
1290,26,108,6
1291,26,108,7
1292,26,108,8
1293,26,108,9
1294,26,108,10
1295,26,108,11
1296,26,109,12
1297,26,109,1
1298,26,109,2
1299,26,109,3
1300,26,109,4
1301,26,109,5
1302,26,109,6
1303,26,109,7
1304,26,109,8
1305,26,109,9
1306,26,109,10
1307,26,109,11
1308,26,110,12
1309,26,110,1
1310,26,110,2
1311,26,110,3
1312,26,110,4
1313,26,110,5
1314,26,110,6
1315,26,110,7
1316,26,110,8
1317,26,110,9
1318,26,110,10
1319,26,110,11
1320,26,111,12
1321,26,111,1
1322,26,111,2
1323,26,111,3
1324,26,111,4
1325,26,111,5
1326,26,111,6
1327,26,111,7
1328,26,111,8
1329,26,111,9
1330,26,111,10
1331,26,111,11
1332,26,112,12
1333,26,112,1
1334,26,112,2
1335,26,112,3
1336,26,112,4
1337,26,112,5
1338,26,112,6
1339,26,112,7
1340,26,112,8
1341,26,112,9
1342,26,112,10
1343,26,112,11
1344,26,113,12
1345,26,113,1
1346,26,113,2
1347,26,113,3
1348,26,113,4
1349,26,113,5
1350,26,113,6
1351,26,113,7
1352,26,113,8
1353,26,113,9
1354,26,113,10
1355,26,113,11
1356,26,114,12
1357,26,114,1
1358,26,114,2
1359,26,114,3
1360,26,114,4
1361,26,114,5
1362,26,114,6
1363,26,114,7
1364,26,114,8
1365,26,114,9
1366,26,114,10
1367,26,114,11
1368,26,115,12
1369,26,115,1
1370,26,115,2
1371,26,115,3
1372,26,115,4
1373,26,115,5
1374,26,115,6
1375,26,115,7
1376,26,115,8
1377,26,115,9
1378,26,115,10
1379,26,115,11
1380,26,116,12
1381,26,116,1
1382,26,116,2
1383,26,116,3
1384,26,116,4
1385,26,116,5
1386,26,116,6
1387,26,116,7
1388,26,116,8
1389,26,116,9
1390,26,116,10
1391,26,116,11
1392,26,117,12
1393,26,117,1
1394,26,117,2
1395,26,117,3
1396,26,117,4
1397,26,117,5
1398,26,117,6
1399,26,117,7
1400,26,117,8
1401,26,117,9
1402,26,117,10
1403,26,117,11
1404,26,118,12
1405,26,118,1
1406,26,118,2
1407,26,118,3
1408,26,118,4
1409,26,118,5
1410,26,118,6
1411,26,118,7
1412,26,118,8
1413,26,118,9
1414,26,118,10
1415,26,118,11
1416,26,119,12
1417,26,119,1
1418,26,119,2
1419,26,119,3
1420,26,119,4
1421,26,119,5
1422,26,119,6
1423,26,119,7
1424,26,119,8
1425,26,119,9
1426,26,119,10
1427,26,119,11
1428,26,120,12
1429,26,120,1
1430,26,120,2
1431,26,120,3
1432,26,120,4
1433,26,120,5
1434,26,120,6
1435,26,120,7
1436,26,120,8
1437,26,120,9
1438,26,120,10
1439,26,120,11
1440,26,121,12
1441,26,121,1
1442,26,121,2
1443,26,121,3
1444,26,121,4
1445,26,121,5
1446,26,121,6
1447,26,121,7
1448,26,121,8
1449,26,121,9
1450,26,121,10
1451,26,121,11
1452,26,122,12
1453,26,122,1
1454,26,122,2
1455,26,122,3
1456,26,122,4
1457,26,122,5
1458,26,122,6
1459,26,122,7
1460,26,122,8
1461,26,122,9
1462,26,122,10
1463,26,122,11
1464,26,123,12
1465,26,123,1
1466,26,123,2
1467,26,123,3
1468,26,123,4
1469,26,123,5
1470,26,123,6
1471,26,123,7
1472,26,123,8
1473,26,123,9
1474,26,123,10
1475,26,123,11
1476,26,124,12
1477,26,124,1
1478,26,124,2
1479,26,124,3
1480,26,124,4
1481,26,124,5
1482,26,124,6
1483,26,124,7
1484,26,124,8
1485,26,124,9
1486,26,124,10
1487,26,124,11
1488,26,125,12
1489,26,125,1
1490,26,125,2
1491,26,125,3
1492,26,125,4
1493,26,125,5
1494,26,125,6
1495,26,125,7
1496,26,125,8
1497,26,125,9
1498,26,125,10
1499,26,125,11
1500,26,126,12
1501,26,126,1
1502,26,126,2
1503,26,126,3
1504,26,126,4
1505,26,126,5
1506,26,126,6
1507,26,126,7
1508,26,126,8
1509,26,126,9
1510,26,126,10
1511,26,126,11
1512,26,127,12
1513,26,127,1
1514,26,127,2
1515,26,127,3
1516,26,127,4
1517,26,127,5
1518,26,127,6
1519,26,127,7
1520,26,127,8
1521,26,127,9
1522,26,127,10
1523,26,127,11
1524,26,128,12
1525,26,128,1
1526,26,128,2
1527,26,128,3
1528,26,128,4
1529,26,128,5
1530,26,128,6
1531,26,128,7
1532,26,128,8
1533,26,128,9
1534,26,128,10
1535,26,128,11
1536,26,129,12
1537,26,129,1
1538,26,129,2
1539,26,129,3
1540,26,129,4
1541,26,129,5
1542,26,129,6
1543,26,129,7
1544,26,129,8
1545,26,129,9
1546,26,129,10
1547,26,129,11
1548,26,130,12
1549,26,130,1
1550,26,130,2
1551,26,130,3
1552,26,130,4
1553,26,130,5
1554,26,130,6
1555,26,130,7
1556,26,130,8
1557,26,130,9
1558,26,130,10
1559,26,130,11
1560,26,131,12
1561,26,131,1
1562,26,131,2
1563,26,131,3
1564,26,131,4
1565,26,131,5
1566,26,131,6
1567,26,131,7
1568,26,131,8
1569,26,131,9
1570,26,131,10
1571,26,131,11
1572,26,132,12
1573,26,132,1
1574,26,132,2
1575,26,132,3
1576,26,132,4
1577,26,132,5
1578,26,132,6
1579,26,132,7
1580,26,132,8
1581,26,132,9
1582,26,132,10
1583,26,132,11
1584,26,133,12
1585,26,133,1
1586,26,133,2
1587,26,133,3
1588,26,133,4
1589,26,133,5
1590,26,133,6
1591,26,133,7
1592,26,133,8
1593,26,133,9
1594,26,133,10
1595,26,133,11
1596,26,134,12
1597,26,134,1
1598,26,134,2
1599,26,134,3
1600,26,134,4
1601,26,134,5
1602,26,134,6
1603,26,134,7
1604,26,134,8
1605,26,134,9
1606,26,134,10
1607,26,134,11
1608,26,135,12
1609,26,135,1
1610,26,135,2
1611,26,135,3
1612,26,135,4
1613,26,135,5
1614,26,135,6
1615,26,135,7
1616,26,135,8
1617,26,135,9
1618,26,135,10
1619,26,135,11
1620,26,136,12
1621,26,136,1
1622,26,136,2
1623,26,136,3
1624,26,136,4
1625,26,136,5
1626,26,136,6
1627,26,136,7
1628,26,136,8
1629,26,136,9
1630,26,136,10
1631,26,136,11
1632,26,137,12
1633,26,137,1
1634,26,137,2
1635,26,137,3
1636,26,137,4
1637,26,137,5
1638,26,137,6
1639,26,137,7
1640,26,137,8
1641,26,137,9
1642,26,137,10
1643,26,137,11
1644,26,138,12
1645,26,138,1
1646,26,138,2
1647,26,138,3
1648,26,138,4
1649,26,138,5
1650,26,138,6
1651,26,138,7
1652,26,138,8
1653,26,138,9
1654,26,138,10
1655,26,138,11
1656,26,139,12
1657,26,139,1
1658,26,139,2
1659,26,139,3
1660,26,139,4
1661,26,139,5
1662,26,139,6
1663,26,139,7
1664,26,139,8
1665,26,139,9
1666,26,139,10
