1,แพ็ค
2,เล่ม
3,ลัง
4,กล่อง
5,แกลลอน
6,ถัง
7,ถุง
8,ขวด
9,กระป๋อง
10,อัน
11,ใบ
12,เซ็ต
13,เครื่อง
14,ม้วน
15,เส้น
16,รีม
17,แท่ง
18,ตลับ
19,ชิ้น
20,หลอด
21,ชุด
22,ตัว
23,โหล
24,ลูก
25,กระปุก
26,กล่องละ 50 คู่
27,ถุงละ 50 ชิ้น
28,ลัง 6 ม้วน
29,หัว
30,เม็ด
31,ห่อ
32,แผ่น
33,ซอง 10 แผ่น
34,กล่อง 12 หัว
35,แผง
36,กล่อง 12 ชิ้น
37,ซอง10เส้น
38,ซอง1เส้น
39,ห่อ 1 เส้น
40,ห่อ10 ตัว
41,ซอง
42,กล่อง(6หลอด)
43,แพ็ค 25 ตัว
44,แพ็ค 10 ตัว
45,ซี่
46,ถุง/กล่อง
47,ด้าม
48,คู่
49,ถ้วย
50,Kit
